"","gutenberg_id","text","linenumber"
"11255",141,"of foresight and judgment, all proceeding from the first cause: want of",11255
"11256",141,"early attention and habit; and Fanny was listening again with great",11256
"11257",141,"entertainment.",11257
"11258",141,"",11258
"11259",141,"“Even in my profession,” said Edmund, with a smile, “how little the art",11259
"11260",141,"of reading has been studied! how little a clear manner, and good",11260
"11261",141,"delivery, have been attended to! I speak rather of the past, however,",11261
"11262",141,"than the present. There is now a spirit of improvement abroad; but",11262
"11263",141,"among those who were ordained twenty, thirty, forty years ago, the",11263
"11264",141,"larger number, to judge by their performance, must have thought reading",11264
"11265",141,"was reading, and preaching was preaching. It is different now. The",11265
"11266",141,"subject is more justly considered. It is felt that distinctness and",11266
"11267",141,"energy may have weight in recommending the most solid truths; and",11267
"11268",141,"besides, there is more general observation and taste, a more critical",11268
"11269",141,"knowledge diffused than formerly; in every congregation there is a",11269
"11270",141,"larger proportion who know a little of the matter, and who can judge",11270
"11271",141,"and criticise.”",11271
"11272",141,"",11272
"11273",141,"Edmund had already gone through the service once since his ordination;",11273
"11274",141,"and upon this being understood, he had a variety of questions from",11274
"11275",141,"Crawford as to his feelings and success; questions, which being made,",11275
"11276",141,"though with the vivacity of friendly interest and quick taste, without",11276
"11277",141,"any touch of that spirit of banter or air of levity which Edmund knew",11277
"11278",141,"to be most offensive to Fanny, he had true pleasure in satisfying; and",11278
"11279",141,"when Crawford proceeded to ask his opinion and give his own as to the",11279
"11280",141,"properest manner in which particular passages in the service should be",11280
"11281",141,"delivered, shewing it to be a subject on which he had thought before,",11281
"11282",141,"and thought with judgment, Edmund was still more and more pleased. This",11282
"11283",141,"would be the way to Fanny’s heart. She was not to be won by all that",11283
"11284",141,"gallantry and wit and good-nature together could do; or, at least, she",11284
"11285",141,"would not be won by them nearly so soon, without the assistance of",11285
"11286",141,"sentiment and feeling, and seriousness on serious subjects.",11286
"11287",141,"",11287
"11288",141,"“Our liturgy,” observed Crawford, “has beauties, which not even a",11288
"11289",141,"careless, slovenly style of reading can destroy; but it has also",11289
"11290",141,"redundancies and repetitions which require good reading not to be felt.",11290
"11291",141,"For myself, at least, I must confess being not always so attentive as I",11291
"11292",141,"ought to be” (here was a glance at Fanny); “that nineteen times out of",11292
"11293",141,"twenty I am thinking how such a prayer ought to be read, and longing to",11293
"11294",141,"have it to read myself. Did you speak?” stepping eagerly to Fanny, and",11294
"11295",141,"addressing her in a softened voice; and upon her saying “No,” he added,",11295
"11296",141,"“Are you sure you did not speak? I saw your lips move. I fancied you",11296
"11297",141,"might be going to tell me I ought to be more attentive, and not _allow_",11297
"11298",141,"my thoughts to wander. Are not you going to tell me so?”",11298
"11299",141,"",11299
"11300",141,"“No, indeed, you know your duty too well for me to—even supposing—”",11300
"11301",141,"",11301
"11302",141,"She stopt, felt herself getting into a puzzle, and could not be",11302
"11303",141,"prevailed on to add another word, not by dint of several minutes of",11303
"11304",141,"supplication and waiting. He then returned to his former station, and",11304
"11305",141,"went on as if there had been no such tender interruption.",11305
"11306",141,"",11306
"11307",141,"“A sermon, well delivered, is more uncommon even than prayers well",11307
"11308",141,"read. A sermon, good in itself, is no rare thing. It is more difficult",11308
"11309",141,"to speak well than to compose well; that is, the rules and trick of",11309
"11310",141,"composition are oftener an object of study. A thoroughly good sermon,",11310
"11311",141,"thoroughly well delivered, is a capital gratification. I can never hear",11311
"11312",141,"such a one without the greatest admiration and respect, and more than",11312
"11313",141,"half a mind to take orders and preach myself. There is something in the",11313
"11314",141,"eloquence of the pulpit, when it is really eloquence, which is entitled",11314
"11315",141,"to the highest praise and honour. The preacher who can touch and affect",11315
"11316",141,"such an heterogeneous mass of hearers, on subjects limited, and long",11316
"11317",141,"worn threadbare in all common hands; who can say anything new or",11317
"11318",141,"striking, anything that rouses the attention without offending the",11318
"11319",141,"taste, or wearing out the feelings of his hearers, is a man whom one",11319
"11320",141,"could not, in his public capacity, honour enough. I should like to be",11320
"11321",141,"such a man.”",11321
"11322",141,"",11322
"11323",141,"Edmund laughed.",11323
"11324",141,"",11324
"11325",141,"“I should indeed. I never listened to a distinguished preacher in my",11325
"11326",141,"life without a sort of envy. But then, I must have a London audience. I",11326
"11327",141,"could not preach but to the educated; to those who were capable of",11327
"11328",141,"estimating my composition. And I do not know that I should be fond of",11328
"11329",141,"preaching often; now and then, perhaps once or twice in the spring,",11329
"11330",141,"after being anxiously expected for half a dozen Sundays together; but",11330
"11331",141,"not for a constancy; it would not do for a constancy.”",11331
"11332",141,"",11332
"11333",141,"Here Fanny, who could not but listen, involuntarily shook her head, and",11333
"11334",141,"Crawford was instantly by her side again, entreating to know her",11334
"11335",141,"meaning; and as Edmund perceived, by his drawing in a chair, and",11335
"11336",141,"sitting down close by her, that it was to be a very thorough attack,",11336
"11337",141,"that looks and undertones were to be well tried, he sank as quietly as",11337
"11338",141,"possible into a corner, turned his back, and took up a newspaper, very",11338
"11339",141,"sincerely wishing that dear little Fanny might be persuaded into",11339
"11340",141,"explaining away that shake of the head to the satisfaction of her",11340
"11341",141,"ardent lover; and as earnestly trying to bury every sound of the",11341
"11342",141,"business from himself in murmurs of his own, over the various",11342
"11343",141,"advertisements of “A most desirable Estate in South Wales”; “To Parents",11343
"11344",141,"and Guardians”; and a “Capital season’d Hunter.”",11344
"11345",141,"",11345
"11346",141,"Fanny, meanwhile, vexed with herself for not having been as motionless",11346
"11347",141,"as she was speechless, and grieved to the heart to see Edmund’s",11347
"11348",141,"arrangements, was trying by everything in the power of her modest,",11348
"11349",141,"gentle nature, to repulse Mr. Crawford, and avoid both his looks and",11349
"11350",141,"inquiries; and he, unrepulsable, was persisting in both.",11350
"11351",141,"",11351
"11352",141,"“What did that shake of the head mean?” said he. “What was it meant to",11352
"11353",141,"express? Disapprobation, I fear. But of what? What had I been saying to",11353
"11354",141,"displease you? Did you think me speaking improperly, lightly,",11354
"11355",141,"irreverently on the subject? Only tell me if I was. Only tell me if I",11355
"11356",141,"was wrong. I want to be set right. Nay, nay, I entreat you; for one",11356
"11357",141,"moment put down your work. What did that shake of the head mean?”",11357
"11358",141,"",11358
"11359",141,"In vain was her “Pray, sir, don’t; pray, Mr. Crawford,” repeated twice",11359
"11360",141,"over; and in vain did she try to move away. In the same low, eager",11360
"11361",141,"voice, and the same close neighbourhood, he went on, reurging the same",11361
"11362",141,"questions as before. She grew more agitated and displeased.",11362
"11363",141,"",11363
"11364",141,"“How can you, sir? You quite astonish me; I wonder how you can—”",11364
"11365",141,"",11365
"11366",141,"“Do I astonish you?” said he. “Do you wonder? Is there anything in my",11366
"11367",141,"present entreaty that you do not understand? I will explain to you",11367
"11368",141,"instantly all that makes me urge you in this manner, all that gives me",11368
"11369",141,"an interest in what you look and do, and excites my present curiosity.",11369
"11370",141,"I will not leave you to wonder long.”",11370
"11371",141,"",11371
"11372",141,"In spite of herself, she could not help half a smile, but she said",11372
"11373",141,"nothing.",11373
"11374",141,"",11374
"11375",141,"“You shook your head at my acknowledging that I should not like to",11375
"11376",141,"engage in the duties of a clergyman always for a constancy. Yes, that",11376
"11377",141,"was the word. Constancy: I am not afraid of the word. I would spell it,",11377
"11378",141,"read it, write it with anybody. I see nothing alarming in the word. Did",11378
"11379",141,"you think I ought?”",11379
"11380",141,"",11380
"11381",141,"“Perhaps, sir,” said Fanny, wearied at last into speaking—“perhaps,",11381
"11382",141,"sir, I thought it was a pity you did not always know yourself as well",11382
"11383",141,"as you seemed to do at that moment.”",11383
"11384",141,"",11384
"11385",141,"Crawford, delighted to get her to speak at any rate, was determined to",11385
"11386",141,"keep it up; and poor Fanny, who had hoped to silence him by such an",11386
"11387",141,"extremity of reproof, found herself sadly mistaken, and that it was",11387
"11388",141,"only a change from one object of curiosity and one set of words to",11388
"11389",141,"another. He had always something to entreat the explanation of. The",11389
"11390",141,"opportunity was too fair. None such had occurred since his seeing her",11390
"11391",141,"in her uncle’s room, none such might occur again before his leaving",11391
"11392",141,"Mansfield. Lady Bertram’s being just on the other side of the table was",11392
"11393",141,"a trifle, for she might always be considered as only half-awake, and",11393
"11394",141,"Edmund’s advertisements were still of the first utility.",11394
"11395",141,"",11395
"11396",141,"“Well,” said Crawford, after a course of rapid questions and reluctant",11396
"11397",141,"answers; “I am happier than I was, because I now understand more",11397
"11398",141,"clearly your opinion of me. You think me unsteady: easily swayed by the",11398
"11399",141,"whim of the moment, easily tempted, easily put aside. With such an",11399
"11400",141,"opinion, no wonder that—But we shall see.—It is not by protestations",11400
"11401",141,"that I shall endeavour to convince you I am wronged; it is not by",11401
"11402",141,"telling you that my affections are steady. My conduct shall speak for",11402
"11403",141,"me; absence, distance, time shall speak for me. _They_ shall prove",11403
"11404",141,"that, as far as you can be deserved by anybody, I do deserve you. You",11404
"11405",141,"are infinitely my superior in merit; all _that_ I know. You have",11405
"11406",141,"qualities which I had not before supposed to exist in such a degree in",11406
"11407",141,"any human creature. You have some touches of the angel in you beyond",11407
"11408",141,"what—not merely beyond what one sees, because one never sees anything",11408
"11409",141,"like it—but beyond what one fancies might be. But still I am not",11409
"11410",141,"frightened. It is not by equality of merit that you can be won. That is",11410
"11411",141,"out of the question. It is he who sees and worships your merit the",11411
"11412",141,"strongest, who loves you most devotedly, that has the best right to a",11412
"11413",141,"return. There I build my confidence. By that right I do and will",11413
"11414",141,"deserve you; and when once convinced that my attachment is what I",11414
"11415",141,"declare it, I know you too well not to entertain the warmest hopes.",11415
"11416",141,"Yes, dearest, sweetest Fanny. Nay” (seeing her draw back displeased),",11416
"11417",141,"“forgive me. Perhaps I have as yet no right; but by what other name can",11417
"11418",141,"I call you? Do you suppose you are ever present to my imagination under",11418
"11419",141,"any other? No, it is ‘Fanny’ that I think of all day, and dream of all",11419
"11420",141,"night. You have given the name such reality of sweetness, that nothing",11420
"11421",141,"else can now be descriptive of you.”",11421
"11422",141,"",11422
"11423",141,"Fanny could hardly have kept her seat any longer, or have refrained",11423
"11424",141,"from at least trying to get away in spite of all the too public",11424
"11425",141,"opposition she foresaw to it, had it not been for the sound of",11425
"11426",141,"approaching relief, the very sound which she had been long watching",11426
"11427",141,"for, and long thinking strangely delayed.",11427
"11428",141,"",11428
"11429",141,"The solemn procession, headed by Baddeley, of tea-board, urn, and",11429
"11430",141,"cake-bearers, made its appearance, and delivered her from a grievous",11430
"11431",141,"imprisonment of body and mind. Mr. Crawford was obliged to move. She",11431
"11432",141,"was at liberty, she was busy, she was protected.",11432
"11433",141,"",11433
"11434",141,"Edmund was not sorry to be admitted again among the number of those who",11434
"11435",141,"might speak and hear. But though the conference had seemed full long to",11435
"11436",141,"him, and though on looking at Fanny he saw rather a flush of vexation,",11436
"11437",141,"he inclined to hope that so much could not have been said and listened",11437
"11438",141,"to without some profit to the speaker.",11438
"11439",141,"",11439
"11440",141,"",11440
"11441",141,"",11441
"11442",141,"",11442
"11443",141,"CHAPTER XXXV",11443
"11444",141,"",11444
"11445",141,"",11445
"11446",141,"Edmund had determined that it belonged entirely to Fanny to chuse",11446
"11447",141,"whether her situation with regard to Crawford should be mentioned",11447
"11448",141,"between them or not; and that if she did not lead the way, it should",11448
"11449",141,"never be touched on by him; but after a day or two of mutual reserve,",11449
"11450",141,"he was induced by his father to change his mind, and try what his",11450
"11451",141,"influence might do for his friend.",11451
"11452",141,"",11452
"11453",141,"A day, and a very early day, was actually fixed for the Crawfords’",11453
"11454",141,"departure; and Sir Thomas thought it might be as well to make one more",11454
"11455",141,"effort for the young man before he left Mansfield, that all his",11455
"11456",141,"professions and vows of unshaken attachment might have as much hope to",11456
"11457",141,"sustain them as possible.",11457
"11458",141,"",11458
"11459",141,"Sir Thomas was most cordially anxious for the perfection of Mr.",11459
"11460",141,"Crawford’s character in that point. He wished him to be a model of",11460
"11461",141,"constancy; and fancied the best means of effecting it would be by not",11461
"11462",141,"trying him too long.",11462
"11463",141,"",11463
"11464",141,"Edmund was not unwilling to be persuaded to engage in the business; he",11464
"11465",141,"wanted to know Fanny’s feelings. She had been used to consult him in",11465
"11466",141,"every difficulty, and he loved her too well to bear to be denied her",11466
"11467",141,"confidence now; he hoped to be of service to her, he thought he must be",11467
"11468",141,"of service to her; whom else had she to open her heart to? If she did",11468
"11469",141,"not need counsel, she must need the comfort of communication. Fanny",11469
"11470",141,"estranged from him, silent and reserved, was an unnatural state of",11470
"11471",141,"things; a state which he must break through, and which he could easily",11471
"11472",141,"learn to think she was wanting him to break through.",11472
"11473",141,"",11473
"11474",141,"“I will speak to her, sir: I will take the first opportunity of",11474
"11475",141,"speaking to her alone,” was the result of such thoughts as these; and",11475
"11476",141,"upon Sir Thomas’s information of her being at that very time walking",11476
"11477",141,"alone in the shrubbery, he instantly joined her.",11477
"11478",141,"",11478
"11479",141,"“I am come to walk with you, Fanny,” said he. “Shall I?” Drawing her",11479
"11480",141,"arm within his. “It is a long while since we have had a comfortable",11480
"11481",141,"walk together.”",11481
"11482",141,"",11482
"11483",141,"She assented to it all rather by look than word. Her spirits were low.",11483
"11484",141,"",11484
"11485",141,"“But, Fanny,” he presently added, “in order to have a comfortable walk,",11485
"11486",141,"something more is necessary than merely pacing this gravel together.",11486
"11487",141,"You must talk to me. I know you have something on your mind. I know",11487
"11488",141,"what you are thinking of. You cannot suppose me uninformed. Am I to",11488
"11489",141,"hear of it from everybody but Fanny herself?”",11489
"11490",141,"",11490
"11491",141,"Fanny, at once agitated and dejected, replied, “If you hear of it from",11491
"11492",141,"everybody, cousin, there can be nothing for me to tell.”",11492
"11493",141,"",11493
"11494",141,"“Not of facts, perhaps; but of feelings, Fanny. No one but you can tell",11494
"11495",141,"me them. I do not mean to press you, however. If it is not what you",11495
"11496",141,"wish yourself, I have done. I had thought it might be a relief.”",11496
"11497",141,"",11497
"11498",141,"“I am afraid we think too differently for me to find any relief in",11498
"11499",141,"talking of what I feel.”",11499
"11500",141,"",11500
"11501",141,"“Do you suppose that we think differently? I have no idea of it. I dare",11501
"11502",141,"say that, on a comparison of our opinions, they would be found as much",11502
"11503",141,"alike as they have been used to be: to the point—I consider Crawford’s",11503
"11504",141,"proposals as most advantageous and desirable, if you could return his",11504
"11505",141,"affection. I consider it as most natural that all your family should",11505
"11506",141,"wish you could return it; but that, as you cannot, you have done",11506
"11507",141,"exactly as you ought in refusing him. Can there be any disagreement",11507
"11508",141,"between us here?”",11508
"11509",141,"",11509
"11510",141,"“Oh no! But I thought you blamed me. I thought you were against me.",11510
"11511",141,"This is such a comfort!”",11511
"11512",141,"",11512
"11513",141,"“This comfort you might have had sooner, Fanny, had you sought it. But",11513
"11514",141,"how could you possibly suppose me against you? How could you imagine me",11514
"11515",141,"an advocate for marriage without love? Were I even careless in general",11515
"11516",141,"on such matters, how could you imagine me so where your happiness was",11516
"11517",141,"at stake?”",11517
"11518",141,"",11518
"11519",141,"“My uncle thought me wrong, and I knew he had been talking to you.”",11519
"11520",141,"",11520
"11521",141,"“As far as you have gone, Fanny, I think you perfectly right. I may be",11521
"11522",141,"sorry, I may be surprised—though hardly _that_, for you had not had",11522
"11523",141,"time to attach yourself—but I think you perfectly right. Can it admit",11523
"11524",141,"of a question? It is disgraceful to us if it does. You did not love",11524
"11525",141,"him; nothing could have justified your accepting him.”",11525
"11526",141,"",11526
"11527",141,"Fanny had not felt so comfortable for days and days.",11527
"11528",141,"",11528
"11529",141,"“So far your conduct has been faultless, and they were quite mistaken",11529
"11530",141,"who wished you to do otherwise. But the matter does not end here.",11530
"11531",141,"Crawford’s is no common attachment; he perseveres, with the hope of",11531
"11532",141,"creating that regard which had not been created before. This, we know,",11532
"11533",141,"must be a work of time. But” (with an affectionate smile) “let him",11533
"11534",141,"succeed at last, Fanny, let him succeed at last. You have proved",11534
"11535",141,"yourself upright and disinterested, prove yourself grateful and",11535
"11536",141,"tender-hearted; and then you will be the perfect model of a woman which",11536
"11537",141,"I have always believed you born for.”",11537
"11538",141,"",11538
"11539",141,"“Oh! never, never, never! he never will succeed with me.” And she spoke",11539
"11540",141,"with a warmth which quite astonished Edmund, and which she blushed at",11540
"11541",141,"the recollection of herself, when she saw his look, and heard him",11541
"11542",141,"reply, “Never! Fanny!—so very determined and positive! This is not like",11542
"11543",141,"yourself, your rational self.”",11543
"11544",141,"",11544
"11545",141,"“I mean,” she cried, sorrowfully correcting herself, “that I _think_ I",11545
"11546",141,"never shall, as far as the future can be answered for; I think I never",11546
"11547",141,"shall return his regard.”",11547
"11548",141,"",11548
"11549",141,"“I must hope better things. I am aware, more aware than Crawford can",11549
"11550",141,"be, that the man who means to make you love him (you having due notice",11550
"11551",141,"of his intentions) must have very uphill work, for there are all your",11551
"11552",141,"early attachments and habits in battle array; and before he can get",11552
"11553",141,"your heart for his own use he has to unfasten it from all the holds",11553
"11554",141,"upon things animate and inanimate, which so many years’ growth have",11554
"11555",141,"confirmed, and which are considerably tightened for the moment by the",11555
"11556",141,"very idea of separation. I know that the apprehension of being forced",11556
"11557",141,"to quit Mansfield will for a time be arming you against him. I wish he",11557
"11558",141,"had not been obliged to tell you what he was trying for. I wish he had",11558
"11559",141,"known you as well as I do, Fanny. Between us, I think we should have",11559
"11560",141,"won you. My theoretical and his practical knowledge together could not",11560
"11561",141,"have failed. He should have worked upon my plans. I must hope, however,",11561
"11562",141,"that time, proving him (as I firmly believe it will) to deserve you by",11562
"11563",141,"his steady affection, will give him his reward. I cannot suppose that",11563
"11564",141,"you have not the _wish_ to love him—the natural wish of gratitude. You",11564
"11565",141,"must have some feeling of that sort. You must be sorry for your own",11565
"11566",141,"indifference.”",11566
"11567",141,"",11567
"11568",141,"“We are so totally unlike,” said Fanny, avoiding a direct answer, “we",11568
"11569",141,"are so very, very different in all our inclinations and ways, that I",11569
"11570",141,"consider it as quite impossible we should ever be tolerably happy",11570
"11571",141,"together, even if I _could_ like him. There never were two people more",11571
"11572",141,"dissimilar. We have not one taste in common. We should be miserable.”",11572
"11573",141,"",11573
"11574",141,"“You are mistaken, Fanny. The dissimilarity is not so strong. You are",11574
"11575",141,"quite enough alike. You _have_ tastes in common. You have moral and",11575
"11576",141,"literary tastes in common. You have both warm hearts and benevolent",11576
"11577",141,"feelings; and, Fanny, who that heard him read, and saw you listen to",11577
"11578",141,"Shakespeare the other night, will think you unfitted as companions? You",11578
"11579",141,"forget yourself: there is a decided difference in your tempers, I",11579
"11580",141,"allow. He is lively, you are serious; but so much the better: his",11580
"11581",141,"spirits will support yours. It is your disposition to be easily",11581
"11582",141,"dejected and to fancy difficulties greater than they are. His",11582
"11583",141,"cheerfulness will counteract this. He sees difficulties nowhere: and",11583
"11584",141,"his pleasantness and gaiety will be a constant support to you. Your",11584
"11585",141,"being so far unlike, Fanny, does not in the smallest degree make",11585
"11586",141,"against the probability of your happiness together: do not imagine it.",11586
"11587",141,"I am myself convinced that it is rather a favourable circumstance. I am",11587
"11588",141,"perfectly persuaded that the tempers had better be unlike: I mean",11588
"11589",141,"unlike in the flow of the spirits, in the manners, in the inclination",11589
"11590",141,"for much or little company, in the propensity to talk or to be silent,",11590
"11591",141,"to be grave or to be gay. Some opposition here is, I am thoroughly",11591
"11592",141,"convinced, friendly to matrimonial happiness. I exclude extremes, of",11592
"11593",141,"course; and a very close resemblance in all those points would be the",11593
"11594",141,"likeliest way to produce an extreme. A counteraction, gentle and",11594
"11595",141,"continual, is the best safeguard of manners and conduct.”",11595
"11596",141,"",11596
"11597",141,"Full well could Fanny guess where his thoughts were now: Miss",11597
"11598",141,"Crawford’s power was all returning. He had been speaking of her",11598
"11599",141,"cheerfully from the hour of his coming home. His avoiding her was quite",11599
"11600",141,"at an end. He had dined at the Parsonage only the preceding day.",11600
"11601",141,"",11601
"11602",141,"After leaving him to his happier thoughts for some minutes, Fanny,",11602
"11603",141,"feeling it due to herself, returned to Mr. Crawford, and said, “It is",11603
"11604",141,"not merely in _temper_ that I consider him as totally unsuited to",11604
"11605",141,"myself; though, in _that_ respect, I think the difference between us",11605
"11606",141,"too great, infinitely too great: his spirits often oppress me; but",11606
"11607",141,"there is something in him which I object to still more. I must say,",11607
"11608",141,"cousin, that I cannot approve his character. I have not thought well of",11608
"11609",141,"him from the time of the play. I then saw him behaving, as it appeared",11609
"11610",141,"to me, so very improperly and unfeelingly—I may speak of it now because",11610
"11611",141,"it is all over—so improperly by poor Mr. Rushworth, not seeming to care",11611
"11612",141,"how he exposed or hurt him, and paying attentions to my cousin Maria,",11612
"11613",141,"which—in short, at the time of the play, I received an impression which",11613
"11614",141,"will never be got over.”",11614
"11615",141,"",11615
"11616",141,"“My dear Fanny,” replied Edmund, scarcely hearing her to the end, “let",11616
"11617",141,"us not, any of us, be judged by what we appeared at that period of",11617
"11618",141,"general folly. The time of the play is a time which I hate to",11618
"11619",141,"recollect. Maria was wrong, Crawford was wrong, we were all wrong",11619
"11620",141,"together; but none so wrong as myself. Compared with me, all the rest",11620
"11621",141,"were blameless. I was playing the fool with my eyes open.”",11621
"11622",141,"",11622
"11623",141,"“As a bystander,” said Fanny, “perhaps I saw more than you did; and I",11623
"11624",141,"do think that Mr. Rushworth was sometimes very jealous.”",11624
"11625",141,"",11625
"11626",141,"“Very possibly. No wonder. Nothing could be more improper than the",11626
"11627",141,"whole business. I am shocked whenever I think that Maria could be",11627
"11628",141,"capable of it; but, if she could undertake the part, we must not be",11628
"11629",141,"surprised at the rest.”",11629
"11630",141,"",11630
"11631",141,"“Before the play, I am much mistaken if _Julia_ did not think he was",11631
"11632",141,"paying her attentions.”",11632
"11633",141,"",11633
"11634",141,"“Julia! I have heard before from some one of his being in love with",11634
"11635",141,"Julia; but I could never see anything of it. And, Fanny, though I hope",11635
"11636",141,"I do justice to my sisters’ good qualities, I think it very possible",11636
"11637",141,"that they might, one or both, be more desirous of being admired by",11637
"11638",141,"Crawford, and might shew that desire rather more unguardedly than was",11638
"11639",141,"perfectly prudent. I can remember that they were evidently fond of his",11639
"11640",141,"society; and with such encouragement, a man like Crawford, lively, and",11640
"11641",141,"it may be, a little unthinking, might be led on to—there could be",11641
"11642",141,"nothing very striking, because it is clear that he had no pretensions:",11642
"11643",141,"his heart was reserved for you. And I must say, that its being for you",11643
"11644",141,"has raised him inconceivably in my opinion. It does him the highest",11644
"11645",141,"honour; it shews his proper estimation of the blessing of domestic",11645
"11646",141,"happiness and pure attachment. It proves him unspoilt by his uncle. It",11646
"11647",141,"proves him, in short, everything that I had been used to wish to",11647
"11648",141,"believe him, and feared he was not.”",11648
"11649",141,"",11649
"11650",141,"“I am persuaded that he does not think, as he ought, on serious",11650
"11651",141,"subjects.”",11651
"11652",141,"",11652
"11653",141,"“Say, rather, that he has not thought at all upon serious subjects,",11653
"11654",141,"which I believe to be a good deal the case. How could it be otherwise,",11654
"11655",141,"with such an education and adviser? Under the disadvantages, indeed,",11655
"11656",141,"which both have had, is it not wonderful that they should be what they",11656
"11657",141,"are? Crawford’s _feelings_, I am ready to acknowledge, have hitherto",11657
"11658",141,"been too much his guides. Happily, those feelings have generally been",11658
"11659",141,"good. You will supply the rest; and a most fortunate man he is to",11659
"11660",141,"attach himself to such a creature—to a woman who, firm as a rock in her",11660
"11661",141,"own principles, has a gentleness of character so well adapted to",11661
"11662",141,"recommend them. He has chosen his partner, indeed, with rare felicity.",11662
"11663",141,"He will make you happy, Fanny; I know he will make you happy; but you",11663
"11664",141,"will make him everything.”",11664
"11665",141,"",11665
"11666",141,"“I would not engage in such a charge,” cried Fanny, in a shrinking",11666
"11667",141,"accent; “in such an office of high responsibility!”",11667
"11668",141,"",11668
"11669",141,"“As usual, believing yourself unequal to anything! fancying everything",11669
"11670",141,"too much for you! Well, though I may not be able to persuade you into",11670
"11671",141,"different feelings, you will be persuaded into them, I trust. I confess",11671
"11672",141,"myself sincerely anxious that you may. I have no common interest in",11672
"11673",141,"Crawford’s well-doing. Next to your happiness, Fanny, his has the first",11673
"11674",141,"claim on me. You are aware of my having no common interest in",11674
"11675",141,"Crawford.”",11675
"11676",141,"",11676
"11677",141,"Fanny was too well aware of it to have anything to say; and they walked",11677
"11678",141,"on together some fifty yards in mutual silence and abstraction. Edmund",11678
"11679",141,"first began again—",11679
"11680",141,"",11680
"11681",141,"“I was very much pleased by her manner of speaking of it yesterday,",11681
"11682",141,"particularly pleased, because I had not depended upon her seeing",11682
"11683",141,"everything in so just a light. I knew she was very fond of you; but yet",11683
"11684",141,"I was afraid of her not estimating your worth to her brother quite as",11684
"11685",141,"it deserved, and of her regretting that he had not rather fixed on some",11685
"11686",141,"woman of distinction or fortune. I was afraid of the bias of those",11686
"11687",141,"worldly maxims, which she has been too much used to hear. But it was",11687
"11688",141,"very different. She spoke of you, Fanny, just as she ought. She desires",11688
"11689",141,"the connexion as warmly as your uncle or myself. We had a long talk",11689
"11690",141,"about it. I should not have mentioned the subject, though very anxious",11690
"11691",141,"to know her sentiments; but I had not been in the room five minutes",11691
"11692",141,"before she began introducing it with all that openness of heart, and",11692
"11693",141,"sweet peculiarity of manner, that spirit and ingenuousness which are so",11693
"11694",141,"much a part of herself. Mrs. Grant laughed at her for her rapidity.”",11694
"11695",141,"",11695
"11696",141,"“Was Mrs. Grant in the room, then?”",11696
"11697",141,"",11697
"11698",141,"“Yes, when I reached the house I found the two sisters together by",11698
"11699",141,"themselves; and when once we had begun, we had not done with you,",11699
"11700",141,"Fanny, till Crawford and Dr. Grant came in.”",11700
"11701",141,"",11701
"11702",141,"“It is above a week since I saw Miss Crawford.”",11702
"11703",141,"",11703
"11704",141,"“Yes, she laments it; yet owns it may have been best. You will see her,",11704
"11705",141,"however, before she goes. She is very angry with you, Fanny; you must",11705
"11706",141,"be prepared for that. She calls herself very angry, but you can imagine",11706
"11707",141,"her anger. It is the regret and disappointment of a sister, who thinks",11707
"11708",141,"her brother has a right to everything he may wish for, at the first",11708
"11709",141,"moment. She is hurt, as you would be for William; but she loves and",11709
"11710",141,"esteems you with all her heart.”",11710
"11711",141,"",11711
"11712",141,"“I knew she would be very angry with me.”",11712
"11713",141,"",11713
"11714",141,"“My dearest Fanny,” cried Edmund, pressing her arm closer to him, “do",11714
"11715",141,"not let the idea of her anger distress you. It is anger to be talked of",11715
"11716",141,"rather than felt. Her heart is made for love and kindness, not for",11716
"11717",141,"resentment. I wish you could have overheard her tribute of praise; I",11717
"11718",141,"wish you could have seen her countenance, when she said that you",11718
"11719",141,"_should_ be Henry’s wife. And I observed that she always spoke of you",11719
"11720",141,"as ‘Fanny,’ which she was never used to do; and it had a sound of most",11720
"11721",141,"sisterly cordiality.”",11721
"11722",141,"",11722
"11723",141,"“And Mrs. Grant, did she say—did she speak; was she there all the",11723
"11724",141,"time?”",11724
"11725",141,"",11725
"11726",141,"“Yes, she was agreeing exactly with her sister. The surprise of your",11726
"11727",141,"refusal, Fanny, seems to have been unbounded. That you could refuse",11727
"11728",141,"such a man as Henry Crawford seems more than they can understand. I",11728
"11729",141,"said what I could for you; but in good truth, as they stated the",11729
"11730",141,"case—you must prove yourself to be in your senses as soon as you can by",11730
"11731",141,"a different conduct; nothing else will satisfy them. But this is",11731
"11732",141,"teasing you. I have done. Do not turn away from me.”",11732
"11733",141,"",11733
"11734",141,"“I _should_ have thought,” said Fanny, after a pause of recollection",11734
"11735",141,"and exertion, “that every woman must have felt the possibility of a",11735
"11736",141,"man’s not being approved, not being loved by some one of her sex at",11736
"11737",141,"least, let him be ever so generally agreeable. Let him have all the",11737
"11738",141,"perfections in the world, I think it ought not to be set down as",11738
"11739",141,"certain that a man must be acceptable to every woman he may happen to",11739
"11740",141,"like himself. But, even supposing it is so, allowing Mr. Crawford to",11740
"11741",141,"have all the claims which his sisters think he has, how was I to be",11741
"11742",141,"prepared to meet him with any feeling answerable to his own? He took me",11742
"11743",141,"wholly by surprise. I had not an idea that his behaviour to me before",11743
"11744",141,"had any meaning; and surely I was not to be teaching myself to like him",11744
